CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
714472608,59,M,0,College,Married,Less than $40K,Blue,49,3,3,3,4250.0,1095,3155.0,0.947,1174,27,0.8,0.258,Existing Customer
720286908,50,M,3,Uneducated,Married,$40K - $60K,Blue,40,5,2,2,3469.0,0,3469.0,0.956,3680,80,0.951,0.0,Existing Customer
716875083,26,F,0,High School,Single,$40K - $60K,Blue,36,6,3,4,4152.0,0,4152.0,0.804,2351,42,0.312,0.0,Existing Customer
716815308,44,F,2,Uneducated,Married,Less than $40K,Blue,36,4,2,5,4396.0,1489,2907.0,1.258,3942,69,0.816,0.339,Existing Customer
711688983,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,21382.0,1692,19690.0,0.731,3060,66,0.65,0.079,Existing Customer
718162908,55,M,3,College,Married,$80K - $120K,Blue,42,3,2,1,26101.0,614,25487.0,0.397,1472,48,0.412,0.024,Existing Customer
716981358,40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,3,3,0,2107.0,941,1166.0,0.975,4858,73,0.738,0.447,Existing Customer
711776433,37,M,3,Uneducated,Single,$80K - $120K,Blue,26,4,2,2,23622.0,1153,22469.0,0.666,2574,65,0.625,0.049,Existing Customer
715233108,38,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,2836.0,862,1974.0,0.772,4121,83,0.694,0.304,Existing Customer
822121608,46,M,2,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116.0,693,6423.0,0.759,4759,81,0.841,0.097,Existing Customer
712840608,55,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2736.0,993,1743.0,1.06,4078,85,0.977,0.363,Existing Customer
789053883,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,31,4,2,1,11186.0,2231,8955.0,0.708,3692,84,0.647,0.199,Existing Customer
716004258,45,M,4,High School,Single,$60K - $80K,Blue,35,1,1,3,8449.0,2092,6357.0,0.709,17634,120,0.667,0.248,Existing Customer
813213558,53,F,1,Doctorate,Single,Less than $40K,Blue,48,4,3,3,2267.0,1469,798.0,0.716,3709,64,0.684,0.648,Existing Customer
789880533,46,F,4,Graduate,Single,$40K - $60K,Blue,36,5,3,4,5913.0,1651,4262.0,0.79,2404,39,0.56,0.279,Attrited Customer
715398033,53,M,2,High School,Single,$120K +,Blue,35,4,2,1,19040.0,2056,16984.0,0.607,1212,31,0.722,0.108,Existing Customer
713733633,27,M,0,High School,Divorced,$60K - $80K,Blue,36,2,3,2,13303.0,2517,10786.0,0.929,10219,85,0.809,0.189,Attrited Customer
716186883,48,F,4,College,Married,$40K - $60K,Blue,37,3,6,2,1792.0,933,859.0,0.821,4120,78,0.773,0.521,Existing Customer
715415508,42,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199,Existing Customer
709413933,56,M,2,High School,Single,$40K - $60K,Blue,40,2,6,4,2381.0,651,1730.0,0.592,1920,46,0.586,0.273,Attrited Customer
715376508,47,F,5,Graduate,Married,Less than $40K,Blue,42,3,5,1,2838.0,2517,321.0,0.625,3493,65,0.711,0.887,Existing Customer
715448058,42,F,1,College,Married,Less than $40K,Blue,36,6,4,1,3050.0,1824,1226.0,0.771,1973,50,1.381,0.598,Existing Customer
767294658,56,M,2,College,Single,$120K +,Blue,50,2,2,3,16867.0,0,16867.0,0.885,654,14,0.4,0.0,Attrited Customer
787565433,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,43,4,2,4,4039.0,1397,2642.0,0.396,1494,36,0.286,0.346,Existing Customer
769732233,40,M,5,Graduate,Married,$80K - $120K,Blue,34,6,2,4,11942.0,1651,10291.0,0.598,1085,29,0.208,0.138,Existing Customer
712506708,39,F,3,College,Single,Less than $40K,Blue,25,6,1,2,3920.0,2008,1912.0,0.944,3178,53,0.656,0.512,Existing Customer
719186433,53,F,1,College,Single,Unknown,Blue,44,3,2,2,11012.0,1328,9684.0,0.617,3793,86,0.654,0.121,Existing Customer
710360583,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,0,8396.0,604,7792.0,0.827,8329,101,0.656,0.072,Existing Customer
720835308,49,F,2,Uneducated,Married,Unknown,Blue,34,6,1,3,3017.0,0,3017.0,0.702,4389,72,0.636,0.0,Existing Customer
719989008,47,F,1,High School,Unknown,Unknown,Blue,36,5,1,0,25657.0,2216,23441.0,0.856,1121,25,0.667,0.086,Existing Customer
720155583,55,F,2,Unknown,Single,Less than $40K,Blue,39,3,2,3,2426.0,1589,837.0,0.87,5175,82,0.822,0.655,Existing Customer
708614058,56,F,2,Graduate,Divorced,Less than $40K,Blue,45,4,2,4,1960.0,1690,270.0,0.63,3870,67,0.558,0.862,Existing Customer
713188383,54,F,1,College,Married,Less than $40K,Blue,36,4,2,4,3084.0,2517,567.0,0.651,1446,22,0.833,0.816,Existing Customer
718826883,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,6925.0,0,6925.0,0.821,2506,36,0.44,0.0,Attrited Customer
713744058,41,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,2359.0,1509,850.0,1.1,5232,78,0.814,0.64,Existing Customer
785410158,50,F,3,High School,Married,Less than $40K,Blue,42,4,3,3,2719.0,0,2719.0,0.794,4172,65,0.97,0.0,Existing Customer
713367858,47,M,3,Unknown,Single,$40K - $60K,Blue,36,2,2,2,2479.0,1748,731.0,0.831,8042,85,0.545,0.705,Existing Customer
789911808,37,M,3,Uneducated,Married,$80K - $120K,Blue,28,6,2,2,2672.0,1259,1413.0,1.375,2487,52,0.625,0.471,Existing Customer
793616883,39,F,5,Graduate,Single,Less than $40K,Blue,33,5,2,2,1438.3,668,770.3,0.931,5205,78,0.773,0.464,Existing Customer
717708783,57,M,2,Graduate,Single,$120K +,Silver,51,6,3,4,34516.0,1417,33099.0,0.966,4303,77,0.638,0.041,Existing Customer
713094483,43,F,3,Unknown,Married,$40K - $60K,Blue,32,3,2,4,4391.0,0,4391.0,0.757,4741,78,0.814,0.0,Existing Customer
794475483,44,M,4,Uneducated,Married,$80K - $120K,Silver,27,4,3,2,34516.0,1043,33473.0,0.69,4654,59,0.639,0.03,Existing Customer
793222008,32,M,0,High School,Married,$60K - $80K,Blue,26,5,2,3,5397.0,1784,3613.0,0.904,2056,49,0.633,0.331,Existing Customer
714139308,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0.0,Existing Customer
770783508,48,M,3,Graduate,Divorced,$60K - $80K,Blue,34,6,3,2,11062.0,0,11062.0,0.761,4084,72,0.8,0.0,Existing Customer
709716258,48,M,3,High School,Unknown,$80K - $120K,Blue,36,3,1,3,7633.0,1707,5926.0,0.529,1807,58,0.657,0.224,Existing Customer
717655458,40,F,2,Uneducated,Unknown,$40K - $60K,Silver,28,5,3,4,16903.0,1507,15396.0,0.97,3819,61,0.525,0.089,Existing Customer
716371308,40,M,2,Unknown,Single,$40K - $60K,Blue,36,6,6,1,4947.0,0,4947.0,0.751,4497,84,0.826,0.0,Existing Customer
800164083,53,M,1,Uneducated,Unknown,$120K +,Blue,47,4,2,2,20783.0,1257,19526.0,0.724,3819,76,0.617,0.06,Existing Customer
709276908,38,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,1438.3,0,1438.3,0.783,3990,75,0.596,0.0,Existing Customer
709319658,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,3,4,15987.0,0,15987.0,0.827,7681,71,0.69,0.0,Attrited Customer
712682583,44,M,5,High School,Single,$60K - $80K,Blue,35,3,2,2,5947.0,995,4952.0,0.724,4984,90,0.765,0.167,Existing Customer
715442958,54,M,2,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,11067.0,2517,8550.0,1.048,1843,38,1.235,0.227,Existing Customer
803587533,33,M,1,Uneducated,Single,$60K - $80K,Blue,28,6,3,4,2618.0,1812,806.0,0.706,3319,86,0.911,0.692,Existing Customer
718076733,43,M,1,Graduate,Single,$60K - $80K,Silver,31,4,3,3,25824.0,1170,24654.0,0.684,3101,73,0.78,0.045,Existing Customer
708807483,51,F,3,Graduate,Married,$40K - $60K,Blue,45,5,2,3,9117.0,1259,7858.0,0.88,3837,75,0.705,0.138,Existing Customer
712730583,29,M,0,Uneducated,Married,$60K - $80K,Blue,20,5,2,3,8592.0,1201,7391.0,0.778,1842,50,0.852,0.14,Existing Customer
764776833,61,M,0,Graduate,Married,$40K - $60K,Blue,54,3,3,2,3077.0,1646,1431.0,0.456,1523,30,0.579,0.535,Existing Customer
720374808,41,F,2,Unknown,Unknown,Less than $40K,Blue,34,6,3,3,2864.0,1928,936.0,0.769,4641,78,0.66,0.673,Existing Customer
719243808,33,F,1,Graduate,Married,Less than $40K,Blue,20,3,2,4,3792.0,1625,2167.0,0.618,1888,39,0.625,0.429,Existing Customer
709912683,53,F,4,Graduate,Single,Unknown,Gold,41,5,1,2,34516.0,2374,32142.0,0.81,4390,77,0.604,0.069,Existing Customer
807587433,56,F,2,Doctorate,Married,Less than $40K,Blue,51,4,6,5,1438.3,0,1438.3,0.699,2229,40,0.6,0.0,Attrited Customer
789109983,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318,Existing Customer
708772308,41,M,3,Uneducated,Married,$80K - $120K,Blue,24,4,3,3,4119.0,1656,2463.0,0.561,1455,35,0.667,0.402,Existing Customer
790069233,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289,72,0.674,0.0,Existing Customer
712268808,55,M,4,Graduate,Single,$120K +,Silver,36,2,2,3,34516.0,2443,32073.0,0.827,8765,105,0.721,0.071,Existing Customer
710975883,51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,Existing Customer
714938733,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,38,4,2,2,13174.0,0,13174.0,0.955,4890,49,0.485,0.0,Attrited Customer
719161683,64,F,0,Unknown,Married,Unknown,Blue,55,4,1,4,2508.0,1580,928.0,0.44,1607,44,0.419,0.63,Existing Customer
757854858,50,M,2,Unknown,Married,$60K - $80K,Blue,43,4,3,4,3143.0,0,3143.0,0.764,2297,37,0.321,0.0,Attrited Customer
813915933,45,M,2,Graduate,Divorced,$40K - $60K,Blue,40,3,3,2,2259.0,954,1305.0,0.695,1393,35,0.842,0.422,Existing Customer
717074283,45,F,3,Graduate,Divorced,Unknown,Blue,37,5,2,6,17678.0,0,17678.0,0.788,2566,49,0.815,0.0,Attrited Customer
714400308,60,F,0,Uneducated,Single,Less than $40K,Silver,49,3,1,1,11060.0,1647,9413.0,0.938,4545,83,0.766,0.149,Existing Customer
779420583,45,F,4,Graduate,Single,Less than $40K,Blue,33,2,1,3,3001.0,2055,946.0,0.838,4662,70,0.628,0.685,Existing Customer
713770383,29,F,0,Uneducated,Divorced,Less than $40K,Blue,19,5,4,4,2926.0,0,2926.0,0.84,2775,74,1.114,0.0,Existing Customer
715463133,40,M,5,High School,Single,$120K +,Blue,31,1,1,3,34516.0,1427,33089.0,0.706,3699,64,0.488,0.041,Existing Customer
721449408,40,F,4,Unknown,Single,Less than $40K,Blue,25,6,2,1,2812.0,2029,783.0,0.634,4763,74,0.762,0.722,Existing Customer
718476033,65,F,0,Uneducated,Single,Unknown,Blue,56,5,3,5,20130.0,2355,17775.0,0.716,2444,49,0.633,0.117,Existing Customer
709307808,59,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3,4375.0,0,4375.0,0.621,2507,53,0.472,0.0,Attrited Customer
708558408,50,M,3,High School,Single,$40K - $60K,Blue,31,5,3,3,9949.0,1597,8352.0,0.659,3776,83,0.596,0.161,Existing Customer
710565408,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,Existing Customer
709513458,49,M,3,High School,Unknown,$60K - $80K,Blue,36,3,2,2,9551.0,1833,7718.0,1.675,3213,52,1.476,0.192,Existing Customer
718755483,44,M,2,High School,Married,$60K - $80K,Blue,36,3,2,1,7317.0,959,6358.0,0.653,5082,86,0.686,0.131,Existing Customer
738899658,45,F,2,Graduate,Single,Unknown,Blue,38,6,2,3,3120.0,2517,603.0,0.736,2468,43,0.536,0.807,Attrited Customer
713390433,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29,2,3,2,34516.0,2517,31999.0,0.579,6782,67,0.763,0.073,Attrited Customer
709321908,47,M,3,High School,Single,$80K - $120K,Blue,29,2,2,3,7498.0,2319,5179.0,0.484,1676,51,0.759,0.309,Attrited Customer
711128433,55,M,3,Uneducated,Single,$40K - $60K,Blue,36,1,3,3,10949.0,829,10120.0,0.749,7685,91,0.596,0.076,Existing Customer
788638908,43,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351.0,2127,224.0,0.703,4278,71,0.821,0.905,Existing Customer
712373208,43,M,3,Doctorate,Single,$60K - $80K,Blue,35,3,3,2,3312.0,0,3312.0,0.698,647,19,0.462,0.0,Attrited Customer
711004533,44,F,2,Graduate,Single,Less than $40K,Blue,26,6,3,1,2240.0,1664,576.0,0.691,4399,80,0.6,0.743,Existing Customer
788770908,45,M,4,College,Married,$60K - $80K,Blue,26,6,2,2,3035.0,1498,1537.0,0.903,4275,67,0.675,0.494,Existing Customer
772449858,51,M,3,Graduate,Divorced,$40K - $60K,Blue,41,5,3,4,7570.0,1388,6182.0,0.909,3849,70,0.591,0.183,Existing Customer
714031083,46,F,3,Graduate,Unknown,Unknown,Blue,30,3,2,1,8869.0,0,8869.0,0.413,1935,40,0.429,0.0,Attrited Customer
714969183,46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,1,3123.0,1639,1484.0,0.788,4117,76,1.111,0.525,Existing Customer
771359958,39,M,4,Unknown,Single,$120K +,Silver,26,6,2,2,34516.0,2517,31999.0,0.887,1689,42,1.1,0.073,Existing Customer
711210633,51,M,3,Uneducated,Single,$60K - $80K,Blue,42,2,4,1,1922.0,1124,798.0,0.766,8049,76,0.434,0.585,Existing Customer
716364408,59,F,0,Unknown,Married,Less than $40K,Blue,36,4,1,2,1438.3,0,1438.3,0.622,4155,62,0.632,0.0,Existing Customer
772460508,53,M,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,2,4426.0,1530,2896.0,0.518,1231,34,0.214,0.346,Existing Customer
717280158,49,M,3,Graduate,Married,Less than $40K,Blue,36,3,3,5,2976.0,1817,1159.0,0.739,3332,60,0.667,0.611,Existing Customer
710084883,34,M,2,College,Married,$80K - $120K,Blue,22,4,2,4,1631.0,0,1631.0,1.893,2962,57,1.111,0.0,Existing Customer
715866033,37,F,2,High School,Single,Less than $40K,Blue,36,5,2,1,2535.0,1352,1183.0,0.509,3840,72,0.565,0.533,Existing Customer
753534633,42,M,3,High School,Single,$60K - $80K,Blue,35,4,3,3,7255.0,0,7255.0,0.9,3148,62,0.824,0.0,Existing Customer
708446808,33,M,1,Post-Graduate,Married,$80K - $120K,Blue,36,4,3,2,2946.0,1359,1587.0,0.746,2017,48,0.455,0.461,Existing Customer
812956983,51,M,3,Graduate,Married,$80K - $120K,Blue,46,6,3,3,3458.0,1989,1469.0,0.707,3409,59,1.034,0.575,Existing Customer
789365508,49,M,2,High School,Divorced,$40K - $60K,Blue,39,2,3,4,14839.0,512,14327.0,0.176,1453,26,0.13,0.035,Attrited Customer
709826058,49,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,1,34516.0,2435,32081.0,0.732,1805,34,0.619,0.071,Existing Customer
709830783,47,M,5,Unknown,Single,$120K +,Silver,36,5,2,2,34516.0,1686,32830.0,0.937,4039,72,0.756,0.049,Existing Customer
709102458,47,M,2,High School,Single,$80K - $120K,Blue,36,4,3,5,4754.0,0,4754.0,0.618,2607,41,0.367,0.0,Attrited Customer
793543758,47,M,2,Graduate,Single,$120K +,Blue,41,3,2,4,10614.0,784,9830.0,0.73,4601,77,0.638,0.074,Existing Customer
710803983,44,M,1,Unknown,Married,$80K - $120K,Blue,33,2,3,1,32222.0,0,32222.0,0.844,14220,95,0.61,0.0,Existing Customer
712064358,38,M,1,Graduate,Married,$60K - $80K,Blue,36,6,3,4,2507.0,1544,963.0,0.906,1999,34,0.789,0.616,Existing Customer
709019283,47,M,1,College,Married,$80K - $120K,Blue,39,2,3,1,5660.0,2210,3450.0,0.583,7867,100,0.695,0.39,Existing Customer
721412208,57,F,2,High School,Married,Less than $40K,Blue,36,4,2,2,1438.3,904,534.3,0.761,3887,79,0.837,0.629,Existing Customer
768805383,45,M,3,High School,Married,$60K - $80K,Blue,39,5,1,3,12691.0,777,11914.0,1.335,1144,42,1.625,0.061,Existing Customer
713322633,54,M,1,Graduate,Married,$40K - $60K,Blue,43,4,3,3,2706.0,2517,189.0,0.506,1682,39,0.625,0.93,Existing Customer
720006333,48,M,2,College,Divorced,$80K - $120K,Blue,40,4,3,3,4479.0,0,4479.0,0.89,4520,63,0.37,0.0,Attrited Customer
779610033,58,M,1,College,Married,$80K - $120K,Blue,47,3,3,3,12151.0,1799,10352.0,1.022,918,14,0.556,0.148,Attrited Customer
712178883,49,F,2,College,Single,$40K - $60K,Blue,36,3,2,1,6371.0,1946,4425.0,0.582,3592,79,0.756,0.305,Existing Customer
757761033,35,F,3,Graduate,Single,$40K - $60K,Blue,28,5,6,2,3250.0,1560,1690.0,0.634,4673,73,0.698,0.48,Existing Customer
717146208,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,Attrited Customer
715579233,44,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,1,3,3659.0,1356,2303.0,0.715,4861,74,0.762,0.371,Existing Customer
715851333,42,M,4,High School,Married,$60K - $80K,Blue,27,2,3,2,13804.0,1903,11901.0,0.723,7376,97,0.54,0.138,Existing Customer
715013733,54,M,4,Graduate,Married,$60K - $80K,Blue,36,4,3,3,6905.0,2303,4602.0,0.712,1370,25,0.786,0.334,Existing Customer
772640808,38,F,1,College,Single,Less than $40K,Blue,28,2,2,2,4623.0,1366,3257.0,0.776,14730,118,0.735,0.295,Existing Customer
771028533,48,F,3,Post-Graduate,Married,Less than $40K,Silver,35,5,1,3,10357.0,0,10357.0,0.506,911,25,0.19,0.0,Attrited Customer
818906208,32,M,0,High School,Unknown,$60K - $80K,Silver,27,2,2,2,29081.0,1396,27685.0,2.204,1538,36,0.714,0.048,Existing Customer
711416958,33,F,2,Graduate,Single,Unknown,Blue,21,3,3,2,5795.0,0,5795.0,0.746,2322,65,0.585,0.0,Existing Customer
771649083,63,M,0,High School,Married,$80K - $120K,Blue,51,3,3,4,10257.0,1021,9236.0,0.467,1508,30,0.429,0.1,Existing Customer
711757383,50,F,3,Unknown,Married,Less than $40K,Blue,42,4,1,2,2240.0,0,2240.0,0.668,1905,39,0.345,0.0,Existing Customer
789523683,51,F,2,Graduate,Single,$40K - $60K,Blue,43,3,1,3,2180.0,1865,315.0,0.748,4348,77,0.51,0.856,Existing Customer
714243408,46,F,2,Graduate,Single,Unknown,Blue,36,4,6,2,2042.0,1359,683.0,0.796,4917,73,0.973,0.666,Existing Customer
788259558,59,M,0,Unknown,Married,Less than $40K,Blue,51,5,3,4,1570.0,1028,542.0,0.742,1430,28,1.333,0.655,Existing Customer
715807383,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,1,3,3,4688.0,0,4688.0,0.593,5248,89,0.745,0.0,Existing Customer
779808333,48,F,2,Graduate,Single,Less than $40K,Blue,38,2,1,2,8881.0,1901,6980.0,0.808,15530,110,0.692,0.214,Existing Customer
719281533,37,F,3,College,Married,Less than $40K,Blue,27,2,1,3,2939.0,1388,1551.0,0.69,5076,84,0.826,0.472,Existing Customer
721532583,45,M,4,Graduate,Married,$80K - $120K,Blue,36,5,3,4,12250.0,2165,10085.0,0.641,1995,39,0.696,0.177,Attrited Customer
771490833,52,M,1,College,Single,$80K - $120K,Blue,40,5,1,1,4745.0,1227,3518.0,0.624,1140,40,0.6,0.259,Existing Customer
711712983,56,M,2,Graduate,Single,$80K - $120K,Blue,46,6,2,3,15982.0,0,15982.0,0.687,4503,80,0.667,0.0,Existing Customer
754480233,50,M,2,Post-Graduate,Divorced,$40K - $60K,Blue,43,5,2,4,3525.0,0,3525.0,0.798,4742,62,0.824,0.0,Existing Customer
717949983,47,M,1,Uneducated,Married,$40K - $60K,Blue,36,3,2,3,8168.0,2137,6031.0,0.659,3554,82,0.822,0.262,Existing Customer
769035933,54,F,2,Unknown,Single,Less than $40K,Blue,48,5,3,2,4597.0,1316,3281.0,0.646,3507,68,0.511,0.286,Existing Customer
802460433,57,F,3,High School,Married,Unknown,Blue,51,2,5,2,1438.3,0,1438.3,0.733,2607,37,0.609,0.0,Attrited Customer
710638233,41,M,2,Unknown,Divorced,$40K - $60K,Blue,25,4,2,3,4277.0,2186,2091.0,0.804,8764,69,0.683,0.511,Attrited Customer
714087258,49,F,1,Uneducated,Divorced,Less than $40K,Blue,36,2,3,2,1838.0,0,1838.0,0.65,5156,72,0.895,0.0,Existing Customer
789048858,32,F,1,Post-Graduate,Married,Less than $40K,Blue,20,5,2,3,2234.0,1865,369.0,0.732,2115,59,0.439,0.835,Existing Customer
720479058,50,F,1,Post-Graduate,Single,Less than $40K,Blue,39,4,2,2,1438.3,851,587.3,0.983,4379,64,0.829,0.592,Existing Customer
806264958,52,F,2,High School,Single,Less than $40K,Blue,47,5,2,3,7030.0,994,6036.0,0.725,3211,69,0.725,0.141,Existing Customer
712609533,32,M,1,Uneducated,Single,$80K - $120K,Blue,15,2,2,1,3371.0,1530,1841.0,0.828,13432,118,0.815,0.454,Existing Customer
779158533,43,F,3,Uneducated,Single,Less than $40K,Blue,25,2,3,3,1616.0,966,650.0,0.647,4774,74,0.805,0.598,Existing Customer
719463708,47,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099.0,1164,935.0,0.717,4471,80,0.667,0.555,Existing Customer
772273983,48,M,4,Uneducated,Single,$40K - $60K,Blue,37,1,3,4,5268.0,2191,3077.0,0.622,2138,40,0.429,0.416,Attrited Customer
715000383,55,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,2,3,13598.0,852,12746.0,0.785,4047,76,0.81,0.063,Existing Customer
787507833,49,F,1,Uneducated,Unknown,Less than $40K,Blue,38,6,2,1,3343.0,1820,1523.0,0.727,4507,63,0.703,0.544,Existing Customer
778349883,56,F,0,Uneducated,Single,Less than $40K,Blue,36,4,3,1,3219.0,2114,1105.0,0.655,4188,75,0.667,0.657,Existing Customer
713259858,26,M,0,High School,Single,$40K - $60K,Blue,15,3,1,3,3324.0,0,3324.0,0.537,982,22,0.692,0.0,Attrited Customer
716694108,42,M,4,Uneducated,Married,$120K +,Blue,34,2,3,3,5195.0,468,4727.0,0.567,2682,48,0.231,0.09,Attrited Customer
778228458,52,F,3,Uneducated,Single,Less than $40K,Blue,42,2,3,3,2510.0,1928,582.0,1.043,4943,70,0.489,0.768,Existing Customer
718301508,41,M,2,High School,Married,$60K - $80K,Blue,30,6,3,2,9428.0,1765,7663.0,0.587,1457,43,0.593,0.187,Existing Customer
719414658,52,F,0,Graduate,Single,Unknown,Blue,36,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0,Existing Customer
708618933,34,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369.0,2049,2320.0,0.865,3259,80,0.6,0.469,Existing Customer
712503408,57,M,2,Graduate,Married,$80K - $120K,Blue,40,6,3,4,17925.0,1909,16016.0,0.712,17498,111,0.82,0.106,Existing Customer
713292933,36,F,3,Graduate,Single,Unknown,Blue,36,5,2,2,10566.0,726,9840.0,0.893,2156,64,1.207,0.069,Existing Customer
709793133,43,F,2,Unknown,Single,$40K - $60K,Blue,36,6,1,4,3186.0,2470,716.0,0.58,1531,37,0.233,0.775,Existing Customer
814471983,42,M,3,High School,Divorced,$80K - $120K,Blue,37,6,3,3,27310.0,0,27310.0,0.919,1537,41,1.05,0.0,Existing Customer
773389908,37,F,3,High School,Single,Less than $40K,Blue,31,5,1,3,1438.3,0,1438.3,0.79,2075,66,0.692,0.0,Existing Customer
709382958,55,F,2,Graduate,Married,$40K - $60K,Blue,46,6,1,4,2894.0,2077,817.0,0.574,1017,25,0.562,0.718,Existing Customer
794160408,46,F,3,Graduate,Married,Unknown,Blue,40,1,1,1,3044.0,1973,1071.0,0.946,4747,73,1.028,0.648,Existing Customer
710888883,37,F,3,High School,Unknown,Less than $40K,Blue,36,6,4,2,1438.3,636,802.3,0.838,4824,83,0.766,0.442,Existing Customer
712655583,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,3,2,6425.0,915,5510.0,0.958,2036,44,0.692,0.142,Existing Customer
800758233,30,M,0,College,Single,$60K - $80K,Blue,24,6,2,2,4109.0,0,4109.0,0.949,8642,77,0.481,0.0,Attrited Customer
715765758,54,F,2,Uneducated,Single,Less than $40K,Blue,41,5,2,4,1438.3,814,624.3,0.675,4217,72,0.5,0.566,Existing Customer
719829633,42,F,2,Unknown,Married,Less than $40K,Blue,29,5,3,4,3200.0,1733,1467.0,0.909,5026,79,0.837,0.542,Existing Customer
790004883,55,M,1,High School,Married,$80K - $120K,Blue,47,3,3,3,2938.0,1995,943.0,0.514,1352,30,0.429,0.679,Existing Customer
714005508,45,F,4,Graduate,Married,Unknown,Blue,36,2,2,2,4146.0,2027,2119.0,0.74,4323,64,0.684,0.489,Existing Customer
798308058,39,M,1,Graduate,Single,$40K - $60K,Blue,33,6,1,2,2255.0,0,2255.0,0.73,4412,81,0.884,0.0,Existing Customer
779032308,46,M,3,High School,Married,$80K - $120K,Blue,27,4,2,3,4964.0,2316,2648.0,0.793,3279,66,0.941,0.467,Existing Customer
773373108,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,0,2826.0,2070,756.0,0.541,1025,28,0.647,0.732,Existing Customer
720362058,57,M,2,Uneducated,Single,$60K - $80K,Silver,49,4,3,3,32182.0,0,32182.0,0.52,1937,46,0.704,0.0,Attrited Customer
715957233,53,M,3,College,Single,$60K - $80K,Blue,36,5,1,1,19940.0,2018,17922.0,0.42,4694,75,0.786,0.101,Existing Customer
716773533,33,M,3,Graduate,Married,$60K - $80K,Blue,36,5,1,3,1726.0,1215,511.0,1.175,1712,48,0.548,0.704,Existing Customer
719940483,51,F,1,Graduate,Married,$40K - $60K,Blue,43,2,2,2,2107.0,1663,444.0,0.712,4841,88,0.725,0.789,Existing Customer
